,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Station_Type,datetime,day_of_week,is_weekend,season,AQI_Level
52893,2015,3,13,21,39.0,59.0,12.0,72.0,1400.0,29.0,4.6,1019.2,-15.3,0.0,SE,1.2,Dongsi,Urban,2015-03-13 21:00:00,4,0,Spring,Moderate
52894,2015,3,13,22,39.0,55.0,17.0,85.0,2200.0,18.0,4.7,1020.5,-14.7,0.0,ESE,2.8,Dongsi,Urban,2015-03-13 22:00:00,4,0,Spring,Moderate
52895,2015,3,13,23,55.0,98.0,33.0,91.0,2000.0,13.0,2.7,1021.5,-5.2,0.0,E,2.2,Dongsi,Urban,2015-03-13 23:00:00,4,0,Spring,Moderate
52896,2015,3,14,0,97.0,152.0,35.0,92.0,2500.0,6.0,1.7,1022.1,-4.6,0.0,ESE,1.6,Dongsi,Urban,2015-03-14 00:00:00,5,1,Spring,Lightly Polluted
52897,2015,3,14,1,84.0,116.0,28.0,82.0,1900.0,4.0,1.8,1022.1,-4.5,0.0,ESE,3.0,Dongsi,Urban,2015-03-14 01:00:00,5,1,Spring,Lightly Polluted
52898,2015,3,14,2,74.0,93.0,23.0,74.0,1500.0,4.0,1.1,1022.1,-4.8,0.0,E,1.5,Dongsi,Urban,2015-03-14 02:00:00,5,1,Spring,Moderate
52899,2015,3,14,3,67.0,73.0,22.0,63.0,1000.0,5.0,1.5,1021.4,-4.8,0.0,ESE,1.5,Dongsi,Urban,2015-03-14 03:00:00,5,1,Spring,Moderate
52900,2015,3,14,4,57.0,65.0,21.0,58.0,900.0,9.0,1.2,1020.7,-4.9,0.0,ENE,1.5,Dongsi,Urban,2015-03-14 04:00:00,5,1,Spring,Moderate
52901,2015,3,14,5,56.0,59.0,22.0,67.0,1100.0,6.0,0.7,1020.0,-5.5,0.0,E,1.5,Dongsi,Urban,2015-03-14 05:00:00,5,1,Spring,Moderate
52902,2015,3,14,6,54.0,63.0,27.0,68.0,1300.0,4.0,0.5,1020.2,-5.5,0.0,ENE,1.5,Dongsi,Urban,2015-03-14 06:00:00,5,1,Spring,Moderate
52903,2015,3,14,7,60.0,68.0,31.0,68.0,1400.0,3.0,0.4,1020.2,-5.4,0.0,E,1.4,Dongsi,Urban,2015-03-14 07:00:00,5,1,Spring,Moderate
52904,2015,3,14,8,61.0,73.0,30.0,66.0,1700.0,4.0,0.7,1020.4,-4.9,0.0,E,1.2,Dongsi,Urban,2015-03-14 08:00:00,5,1,Spring,Moderate
52905,2015,3,14,9,68.0,84.0,36.0,63.0,2000.0,6.0,1.2,1020.0,-4.7,0.0,E,1.5,Dongsi,Urban,2015-03-14 09:00:00,5,1,Spring,Moderate
52906,2015,3,14,10,76.0,94.0,48.0,63.0,2200.0,10.0,2.0,1019.7,-4.5,0.0,NNE,1.2,Dongsi,Urban,2015-03-14 10:00:00,5,1,Spring,Lightly Polluted
52907,2015,3,14,11,90.0,105.0,51.0,66.0,2400.0,12.0,3.0,1018.6,-4.9,0.0,NE,1.1,Dongsi,Urban,2015-03-14 11:00:00,5,1,Spring,Lightly Polluted
52908,2015,3,14,12,104.0,124.0,56.0,69.0,2700.0,17.0,4.7,1017.0,-5.1,0.0,ESE,1.8,Dongsi,Urban,2015-03-14 12:00:00,5,1,Spring,Lightly Polluted
52909,2015,3,14,13,116.0,125.0,62.0,70.0,2700.0,25.0,6.6,1015.2,-5.1,0.0,E,2.1,Dongsi,Urban,2015-03-14 13:00:00,5,1,Spring,Moderately Polluted
52910,2015,3,14,14,133.0,138.0,62.0,74.0,2500.0,34.0,8.5,1013.4,-7.7,0.0,SSW,2.7,Dongsi,Urban,2015-03-14 14:00:00,5,1,Spring,Moderately Polluted
52911,2015,3,14,15,133.0,134.0,52.0,66.0,2000.0,47.0,9.9,1012.2,-8.3,0.0,SSW,3.0,Dongsi,Urban,2015-03-14 15:00:00,5,1,Spring,Moderately Polluted
52912,2015,3,14,16,114.0,117.0,59.0,61.0,1800.0,53.0,10.7,1011.3,-8.1,0.0,SW,2.2,Dongsi,Urban,2015-03-14 16:00:00,5,1,Spring,Lightly Polluted
52913,2015,3,14,17,120.0,128.0,56.0,61.0,1600.0,57.0,10.7,1011.0,-8.6,0.0,ESE,1.3,Dongsi,Urban,2015-03-14 17:00:00,5,1,Spring,Moderately Polluted
52914,2015,3,14,18,119.0,140.0,51.0,76.0,1700.0,42.0,9.1,1011.4,-7.6,0.0,E,1.9,Dongsi,Urban,2015-03-14 18:00:00,5,1,Spring,Moderately Polluted
52915,2015,3,14,19,142.0,182.0,53.0,118.0,2300.0,8.0,8.0,1012.0,-8.1,0.0,ENE,1.8,Dongsi,Urban,2015-03-14 19:00:00,5,1,Spring,Moderately Polluted
52916,2015,3,14,20,147.0,191.0,54.0,117.0,2400.0,6.0,7.0,1012.5,-7.8,0.0,E,0.7,Dongsi,Urban,2015-03-14 20:00:00,5,1,Spring,Moderately Polluted
52917,2015,3,14,21,144.0,165.0,57.0,109.0,2100.0,9.0,5.0,1012.7,-8.2,0.0,NW,0.0,Dongsi,Urban,2015-03-14 21:00:00,5,1,Spring,Moderately Polluted
52918,2015,3,14,22,142.0,170.0,57.0,113.0,2500.0,8.0,3.5,1013.0,-7.3,0.0,SSW,0.4,Dongsi,Urban,2015-03-14 22:00:00,5,1,Spring,Moderately Polluted
52919,2015,3,14,23,182.0,208.0,67.0,121.0,3300.0,8.0,2.4,1013.1,-6.5,0.0,E,0.8,Dongsi,Urban,2015-03-14 23:00:00,5,1,Spring,Heavily Polluted
52920,2015,3,15,0,165.0,196.0,59.0,121.0,3400.0,6.0,1.6,1013.6,-6.2,0.0,WSW,0.8,Dongsi,Urban,2015-03-15 00:00:00,6,1,Spring,Heavily Polluted
52921,2015,3,15,1,160.0,188.0,54.0,113.0,3400.0,6.0,4.1,1013.9,-5.9,0.0,WSW,1.5,Dongsi,Urban,2015-03-15 01:00:00,6,1,Spring,Heavily Polluted
52922,2015,3,15,2,149.0,160.0,45.0,107.0,3100.0,5.0,3.3,1013.8,-5.9,0.0,WSW,2.3,Dongsi,Urban,2015-03-15 02:00:00,6,1,Spring,Moderately Polluted
52923,2015,3,15,3,149.0,151.0,40.0,102.0,3800.0,5.0,1.3,1013.5,-6.1,0.0,NW,0.3,Dongsi,Urban,2015-03-15 03:00:00,6,1,Spring,Moderately Polluted
52924,2015,3,15,4,134.0,151.0,37.0,98.0,3100.0,5.0,0.8,1013.6,-5.2,0.0,E,2.0,Dongsi,Urban,2015-03-15 04:00:00,6,1,Spring,Moderately Polluted
52925,2015,3,15,5,98.0,198.0,32.0,94.0,2500.0,6.0,-0.4,1013.9,-5.8,0.0,ENE,0.8,Dongsi,Urban,2015-03-15 05:00:00,6,1,Spring,Lightly Polluted
52926,2015,3,15,6,93.0,218.0,25.0,88.0,3200.0,5.0,0.1,1014.5,-5.9,0.0,ENE,1.4,Dongsi,Urban,2015-03-15 06:00:00,6,1,Spring,Lightly Polluted
52927,2015,3,15,7,101.0,213.0,29.0,90.0,3200.0,5.0,-0.8,1015.0,-5.8,0.0,ENE,0.8,Dongsi,Urban,2015-03-15 07:00:00,6,1,Spring,Lightly Polluted
52928,2015,3,15,8,100.0,218.0,25.0,87.0,3300.0,8.0,3.4,1015.8,-4.8,0.0,E,0.7,Dongsi,Urban,2015-03-15 08:00:00,6,1,Spring,Lightly Polluted
52929,2015,3,15,9,118.0,216.0,31.0,88.0,3200.0,10.0,8.8,1015.7,-7.0,0.0,ESE,0.6,Dongsi,Urban,2015-03-15 09:00:00,6,1,Spring,Moderately Polluted
52930,2015,3,15,10,82.0,181.0,22.0,74.0,2100.0,18.0,11.9,1015.3,-16.7,0.0,ENE,0.8,Dongsi,Urban,2015-03-15 10:00:00,6,1,Spring,Lightly Polluted
52931,2015,3,15,11,70.0,166.0,23.0,59.0,1500.0,36.0,13.0,1014.6,-13.1,0.0,WSW,1.5,Dongsi,Urban,2015-03-15 11:00:00,6,1,Spring,Moderate
52932,2015,3,15,12,81.0,196.0,24.0,51.0,1300.0,56.0,14.6,1013.4,-14.6,0.0,SSW,2.4,Dongsi,Urban,2015-03-15 12:00:00,6,1,Spring,Lightly Polluted
52933,2015,3,15,13,75.0,180.0,19.0,37.0,1000.0,73.0,15.4,1012.2,-15.0,0.0,SSW,3.3,Dongsi,Urban,2015-03-15 13:00:00,6,1,Spring,Moderate
52934,2015,3,15,14,56.0,163.0,14.0,25.0,900.0,86.0,16.2,1011.3,-15.5,0.0,SW,3.9,Dongsi,Urban,2015-03-15 14:00:00,6,1,Spring,Moderate
52935,2015,3,15,15,57.0,166.0,13.0,23.0,800.0,90.0,16.4,1010.5,-14.2,0.0,SW,4.2,Dongsi,Urban,2015-03-15 15:00:00,6,1,Spring,Moderate
52936,2015,3,15,16,91.0,217.0,22.0,31.0,1000.0,102.0,16.4,1009.9,-13.1,0.0,SW,3.6,Dongsi,Urban,2015-03-15 16:00:00,6,1,Spring,Lightly Polluted
52937,2015,3,15,17,80.0,207.0,18.0,25.0,800.0,104.0,16.4,1009.6,-14.2,0.0,SW,3.8,Dongsi,Urban,2015-03-15 17:00:00,6,1,Spring,Lightly Polluted
52938,2015,3,15,18,73.0,221.0,18.0,31.0,800.0,98.0,15.7,1009.9,-12.7,0.0,SW,3.5,Dongsi,Urban,2015-03-15 18:00:00,6,1,Spring,Moderate
52939,2015,3,15,19,80.0,239.0,20.0,40.0,900.0,93.0,14.5,1010.0,-12.7,0.0,S,1.9,Dongsi,Urban,2015-03-15 19:00:00,6,1,Spring,Lightly Polluted
52940,2015,3,15,20,87.0,246.0,23.0,53.0,1100.0,73.0,14.6,1010.5,-11.0,0.0,SW,3.4,Dongsi,Urban,2015-03-15 20:00:00,6,1,Spring,Lightly Polluted
52941,2015,3,15,21,107.0,270.0,28.0,71.0,1500.0,52.0,13.8,1010.8,-8.8,0.0,SSW,2.6,Dongsi,Urban,2015-03-15 21:00:00,6,1,Spring,Lightly Polluted
52942,2015,3,15,22,125.0,282.0,34.0,104.0,2200.0,23.0,12.8,1010.7,-8.4,0.0,S,1.8,Dongsi,Urban,2015-03-15 22:00:00,6,1,Spring,Moderately Polluted
52943,2015,3,15,23,145.0,292.0,38.0,95.0,2000.0,27.0,10.8,1010.3,-8.0,0.0,SE,1.1,Dongsi,Urban,2015-03-15 23:00:00,6,1,Spring,Moderately Polluted
52944,2015,3,16,0,147.0,282.0,36.0,71.0,2000.0,42.0,10.7,1009.9,-6.2,0.0,SSE,1.9,Dongsi,Urban,2015-03-16 00:00:00,0,0,Spring,Moderately Polluted
52945,2015,3,16,1,152.0,279.0,36.0,63.0,1800.0,41.0,10.2,1009.0,-5.0,0.0,SE,2.1,Dongsi,Urban,2015-03-16 01:00:00,0,0,Spring,Heavily Polluted
52946,2015,3,16,2,165.0,279.0,49.0,82.0,1900.0,17.0,8.9,1008.7,-5.0,0.0,ENE,2.1,Dongsi,Urban,2015-03-16 02:00:00,0,0,Spring,Heavily Polluted
52947,2015,3,16,3,171.0,260.0,54.0,91.0,1700.0,5.0,7.5,1008.0,-4.9,0.0,E,1.6,Dongsi,Urban,2015-03-16 03:00:00,0,0,Spring,Heavily Polluted
52948,2015,3,16,4,160.0,236.0,49.0,92.0,1600.0,5.0,6.2,1007.7,-4.6,0.0,NE,0.8,Dongsi,Urban,2015-03-16 04:00:00,0,0,Spring,Heavily Polluted
52949,2015,3,16,5,133.0,205.0,42.0,84.0,2200.0,4.0,7.4,1006.9,-2.9,0.0,SE,0.9,Dongsi,Urban,2015-03-16 05:00:00,0,0,Spring,Moderately Polluted
52950,2015,3,16,6,139.0,211.0,36.0,82.0,2400.0,4.0,6.7,1007.1,-3.3,0.0,NE,0.9,Dongsi,Urban,2015-03-16 06:00:00,0,0,Spring,Moderately Polluted
52951,2015,3,16,7,124.0,213.0,41.0,88.0,2500.0,4.0,6.6,1007.8,-3.1,0.0,ESE,0.9,Dongsi,Urban,2015-03-16 07:00:00,0,0,Spring,Moderately Polluted
52952,2015,3,16,8,116.0,264.0,40.0,88.0,2700.0,6.0,7.4,1008.3,-2.1,0.0,NE,0.9,Dongsi,Urban,2015-03-16 08:00:00,0,0,Spring,Moderately Polluted
52953,2015,3,16,9,143.0,295.0,39.0,90.0,2600.0,6.0,8.0,1008.7,-0.3,0.0,ENE,1.3,Dongsi,Urban,2015-03-16 09:00:00,0,0,Spring,Moderately Polluted
52954,2015,3,16,10,159.0,296.0,40.5,88.0,2400.0,6.0,8.7,1008.8,1.1,0.0,ESE,1.6,Dongsi,Urban,2015-03-16 10:00:00,0,0,Spring,Heavily Polluted
52955,2015,3,16,11,175.0,351.0,42.0,91.0,2600.0,8.0,9.8,1008.5,1.4,0.0,E,1.8,Dongsi,Urban,2015-03-16 11:00:00,0,0,Spring,Heavily Polluted
52956,2015,3,16,12,201.0,329.0,46.0,85.0,2400.0,15.0,11.2,1007.8,2.2,0.0,E,1.7,Dongsi,Urban,2015-03-16 12:00:00,0,0,Spring,Heavily Polluted
52957,2015,3,16,13,228.0,362.0,45.0,87.0,2300.0,23.0,11.6,1007.2,4.1,0.0,E,2.7,Dongsi,Urban,2015-03-16 13:00:00,0,0,Spring,Heavily Polluted
52958,2015,3,16,14,265.0,402.0,45.0,86.0,2200.0,32.0,12.8,1006.1,4.7,0.0,E,2.1,Dongsi,Urban,2015-03-16 14:00:00,0,0,Spring,Severely Polluted
52959,2015,3,16,15,274.0,402.0,40.0,84.0,2100.0,36.0,13.3,1005.7,5.2,0.0,E,2.4,Dongsi,Urban,2015-03-16 15:00:00,0,0,Spring,Severely Polluted
52960,2015,3,16,16,300.0,436.0,29.0,71.0,2100.0,52.0,13.5,1005.5,5.6,0.0,ESE,2.7,Dongsi,Urban,2015-03-16 16:00:00,0,0,Spring,Severely Polluted
52961,2015,3,16,17,315.0,448.0,23.0,69.0,2000.0,44.0,13.4,1005.5,6.0,0.0,ESE,1.8,Dongsi,Urban,2015-03-16 17:00:00,0,0,Spring,Severely Polluted
52962,2015,3,16,18,335.0,474.0,20.0,64.0,2100.0,44.0,12.1,1006.1,5.7,0.0,E,1.7,Dongsi,Urban,2015-03-16 18:00:00,0,0,Spring,Severely Polluted
52963,2015,3,16,19,334.0,470.0,17.0,92.0,2200.0,15.0,10.7,1006.9,5.4,0.0,E,1.4,Dongsi,Urban,2015-03-16 19:00:00,0,0,Spring,Severely Polluted
52964,2015,3,16,20,326.0,471.0,15.0,102.0,2500.0,3.0,10.1,1008.1,5.1,0.0,ENE,1.2,Dongsi,Urban,2015-03-16 20:00:00,0,0,Spring,Severely Polluted
52965,2015,3,16,21,317.0,458.0,17.0,95.0,2500.0,3.0,9.1,1009.1,4.7,0.0,E,1.3,Dongsi,Urban,2015-03-16 21:00:00,0,0,Spring,Severely Polluted
52966,2015,3,16,22,309.0,467.0,18.0,90.0,2900.0,3.0,8.9,1010.0,4.7,0.0,NE,0.9,Dongsi,Urban,2015-03-16 22:00:00,0,0,Spring,Severely Polluted
52967,2015,3,16,23,312.0,441.0,19.0,84.0,2900.0,4.0,8.0,1010.6,4.6,0.0,ENE,1.1,Dongsi,Urban,2015-03-16 23:00:00,0,0,Spring,Severely Polluted
52968,2015,3,17,0,315.0,436.0,19.0,85.0,2800.0,3.0,7.6,1010.8,4.5,0.0,ENE,0.6,Dongsi,Urban,2015-03-17 00:00:00,1,0,Spring,Severely Polluted
52969,2015,3,17,1,323.0,470.0,20.0,95.0,2800.0,3.0,9.6,1011.8,5.6,0.0,NNE,1.9,Dongsi,Urban,2015-03-17 01:00:00,1,0,Spring,Severely Polluted
52970,2015,3,17,2,328.0,474.0,17.0,85.0,2600.0,4.0,9.1,1012.2,5.3,0.0,NE,1.3,Dongsi,Urban,2015-03-17 02:00:00,1,0,Spring,Severely Polluted
52971,2015,3,17,3,329.0,452.0,14.0,78.0,2400.0,3.0,8.1,1012.2,4.7,0.0,ENE,1.0,Dongsi,Urban,2015-03-17 03:00:00,1,0,Spring,Severely Polluted
52972,2015,3,17,4,325.0,442.0,12.0,73.0,2200.0,4.0,6.8,1012.3,4.5,0.0,E,0.8,Dongsi,Urban,2015-03-17 04:00:00,1,0,Spring,Severely Polluted
52973,2015,3,17,5,321.0,432.0,11.0,67.0,2200.0,4.0,5.3,1013.2,3.5,0.0,ESE,0.6,Dongsi,Urban,2015-03-17 05:00:00,1,0,Spring,Severely Polluted
52974,2015,3,17,6,321.0,429.0,10.0,71.0,2400.0,3.0,5.5,1014.3,3.7,0.0,NNE,0.7,Dongsi,Urban,2015-03-17 06:00:00,1,0,Spring,Severely Polluted
52975,2015,3,17,7,314.0,420.0,10.0,74.0,2300.0,5.0,5.4,1015.6,3.4,0.0,NNE,0.8,Dongsi,Urban,2015-03-17 07:00:00,1,0,Spring,Severely Polluted
52976,2015,3,17,8,298.0,389.0,12.0,68.0,2100.0,10.0,7.0,1016.8,4.1,0.0,SE,1.3,Dongsi,Urban,2015-03-17 08:00:00,1,0,Spring,Severely Polluted
52977,2015,3,17,9,268.0,380.0,18.0,67.0,2100.0,19.0,9.6,1017.6,4.8,0.0,ESE,0.8,Dongsi,Urban,2015-03-17 09:00:00,1,0,Spring,Severely Polluted
52978,2015,3,17,10,273.0,364.0,22.0,67.0,1900.0,32.0,12.1,1017.9,4.1,0.0,ESE,1.6,Dongsi,Urban,2015-03-17 10:00:00,1,0,Spring,Severely Polluted
52979,2015,3,17,11,265.0,325.0,27.0,68.0,2100.0,47.0,13.3,1017.6,-1.5,0.0,ESE,3.4,Dongsi,Urban,2015-03-17 11:00:00,1,0,Spring,Severely Polluted
52980,2015,3,17,12,186.0,195.0,29.0,52.0,2000.0,62.0,14.8,1016.9,-3.1,0.0,SE,2.1,Dongsi,Urban,2015-03-17 12:00:00,1,0,Spring,Heavily Polluted
52981,2015,3,17,13,143.0,191.0,32.0,47.0,2100.0,77.0,14.7,1016.2,-4.6,0.0,SE,2.6,Dongsi,Urban,2015-03-17 13:00:00,1,0,Spring,Moderately Polluted
52982,2015,3,17,14,142.0,158.0,27.0,40.0,1900.0,91.0,15.7,1015.0,-6.6,0.0,SSE,1.9,Dongsi,Urban,2015-03-17 14:00:00,1,0,Spring,Moderately Polluted
52983,2015,3,17,15,115.0,140.0,20.0,31.0,1700.0,99.0,15.9,1014.3,-6.4,0.0,SSE,2.5,Dongsi,Urban,2015-03-17 15:00:00,1,0,Spring,Lightly Polluted
52984,2015,3,17,16,133.0,188.0,25.0,40.0,2100.0,106.0,15.1,1013.7,-5.4,0.0,SE,2.7,Dongsi,Urban,2015-03-17 16:00:00,1,0,Spring,Moderately Polluted
52985,2015,3,17,17,157.0,231.0,25.0,45.0,2200.0,106.0,14.4,1013.8,-4.9,0.0,S,2.1,Dongsi,Urban,2015-03-17 17:00:00,1,0,Spring,Heavily Polluted
52986,2015,3,17,18,155.0,216.0,22.0,45.0,2100.0,105.0,13.6,1014.2,-3.7,0.0,SSE,2.6,Dongsi,Urban,2015-03-17 18:00:00,1,0,Spring,Heavily Polluted
52987,2015,3,17,19,131.0,275.0,26.0,48.0,1900.0,96.0,12.5,1014.9,-4.2,0.0,SSW,2.9,Dongsi,Urban,2015-03-17 19:00:00,1,0,Spring,Moderately Polluted
52988,2015,3,17,20,127.0,311.0,27.0,46.0,1600.0,83.0,11.3,1015.6,-4.8,0.0,SSW,4.0,Dongsi,Urban,2015-03-17 20:00:00,1,0,Spring,Moderately Polluted
52989,2015,3,17,21,90.0,249.0,22.0,42.0,1200.0,67.0,9.9,1016.6,-7.3,0.0,SW,4.5,Dongsi,Urban,2015-03-17 21:00:00,1,0,Spring,Lightly Polluted
52990,2015,3,17,22,56.0,171.0,15.0,40.0,1000.0,48.0,8.7,1017.5,-9.3,0.0,SSW,3.5,Dongsi,Urban,2015-03-17 22:00:00,1,0,Spring,Moderate
52991,2015,3,17,23,34.0,85.0,10.0,38.0,700.0,44.0,8.6,1017.1,-8.9,0.0,SSW,3.0,Dongsi,Urban,2015-03-17 23:00:00,1,0,Spring,Good
52992,2015,3,18,0,33.0,67.0,9.0,35.0,800.0,46.0,8.1,1016.8,-8.5,0.0,SW,2.5,Dongsi,Urban,2015-03-18 00:00:00,2,0,Spring,Good
52993,2015,3,18,1,29.0,32.0,10.0,28.0,800.0,53.0,8.2,1016.5,-8.4,0.0,SW,2.9,Dongsi,Urban,2015-03-18 01:00:00,2,0,Spring,Good
52994,2015,3,18,2,26.0,26.0,11.0,26.0,700.0,44.0,7.8,1015.9,-9.2,0.0,SW,1.3,Dongsi,Urban,2015-03-18 02:00:00,2,0,Spring,Good
52995,2015,3,18,3,27.0,27.0,10.0,23.0,500.0,38.0,7.5,1015.0,-9.0,0.0,SW,1.1,Dongsi,Urban,2015-03-18 03:00:00,2,0,Spring,Good
52996,2015,3,18,4,29.0,29.0,10.0,24.0,400.0,51.0,7.0,1014.4,-9.4,0.0,WSW,1.1,Dongsi,Urban,2015-03-18 04:00:00,2,0,Spring,Good
52997,2015,3,18,5,28.0,28.0,10.0,22.0,600.0,53.0,5.5,1013.8,-7.7,0.0,SSE,0.7,Dongsi,Urban,2015-03-18 05:00:00,2,0,Spring,Good
52998,2015,3,18,6,20.0,30.0,10.0,28.0,700.0,52.0,5.2,1013.5,-7.0,0.0,E,1.4,Dongsi,Urban,2015-03-18 06:00:00,2,0,Spring,Good
52999,2015,3,18,7,26.0,49.0,14.0,38.0,1000.0,45.0,5.3,1013.7,-6.9,0.0,E,1.2,Dongsi,Urban,2015-03-18 07:00:00,2,0,Spring,Good
53000,2015,3,18,8,36.0,61.0,17.0,62.0,1700.0,27.0,7.1,1013.8,-7.7,0.0,SSE,1.1,Dongsi,Urban,2015-03-18 08:00:00,2,0,Spring,Moderate
53001,2015,3,18,9,38.0,74.0,17.0,63.0,1300.0,28.0,8.4,1014.0,-9.6,0.0,S,1.6,Dongsi,Urban,2015-03-18 09:00:00,2,0,Spring,Moderate
53002,2015,3,18,10,31.0,64.0,14.0,44.0,900.0,47.0,9.3,1013.8,-9.8,0.0,SSE,1.9,Dongsi,Urban,2015-03-18 10:00:00,2,0,Spring,Good
53003,2015,3,18,11,34.0,50.0,16.0,36.0,900.0,61.0,10.2,1013.3,-11.8,0.0,WSW,2.7,Dongsi,Urban,2015-03-18 11:00:00,2,0,Spring,Good
53004,2015,3,18,12,34.0,54.0,11.0,29.0,700.0,68.0,11.0,1012.4,-11.1,0.0,SSW,1.9,Dongsi,Urban,2015-03-18 12:00:00,2,0,Spring,Good
53005,2015,3,18,13,34.0,60.0,9.0,24.0,600.0,75.0,12.4,1011.2,-11.3,0.0,SSW,2.2,Dongsi,Urban,2015-03-18 13:00:00,2,0,Spring,Good
53006,2015,3,18,14,34.0,86.0,8.0,22.0,500.0,81.0,12.4,1009.9,-11.3,0.0,WSW,2.7,Dongsi,Urban,2015-03-18 14:00:00,2,0,Spring,Good
53007,2015,3,18,15,40.0,102.0,10.0,23.0,700.0,83.0,13.6,1009.0,-9.6,0.0,WSW,2.1,Dongsi,Urban,2015-03-18 15:00:00,2,0,Spring,Moderate
53008,2015,3,18,16,40.0,102.0,10.0,23.0,700.0,83.0,12.9,1008.3,-9.6,0.0,WSW,1.7,Dongsi,Urban,2015-03-18 16:00:00,2,0,Spring,Moderate
53009,2015,3,18,17,52.0,134.0,11.0,30.0,600.0,83.0,12.8,1008.0,-9.0,0.0,SW,2.3,Dongsi,Urban,2015-03-18 17:00:00,2,0,Spring,Moderate
53010,2015,3,18,18,56.0,159.0,12.0,33.0,700.0,83.0,12.3,1008.5,-8.8,0.0,SW,2.3,Dongsi,Urban,2015-03-18 18:00:00,2,0,Spring,Moderate
53011,2015,3,18,19,69.0,198.0,12.0,36.0,800.0,79.0,11.4,1009.0,-8.5,0.0,SW,1.1,Dongsi,Urban,2015-03-18 19:00:00,2,0,Spring,Moderate
53012,2015,3,18,20,80.0,200.0,12.0,47.0,900.0,65.0,9.3,1009.3,-7.4,0.0,SSE,1.0,Dongsi,Urban,2015-03-18 20:00:00,2,0,Spring,Lightly Polluted
53013,2015,3,18,21,83.0,202.0,14.0,70.0,1600.0,39.0,6.9,1009.9,-6.5,0.0,SE,1.0,Dongsi,Urban,2015-03-18 21:00:00,2,0,Spring,Lightly Polluted
53014,2015,3,18,22,90.0,218.0,17.0,90.0,1500.0,21.0,6.7,1010.4,-6.3,0.0,SSE,0.8,Dongsi,Urban,2015-03-18 22:00:00,2,0,Spring,Lightly Polluted
53015,2015,3,18,23,101.0,231.0,18.0,106.0,1800.0,6.0,5.3,1010.8,-6.0,0.0,NE,0.0,Dongsi,Urban,2015-03-18 23:00:00,2,0,Spring,Lightly Polluted
53016,2015,3,19,0,110.0,225.0,19.0,100.0,1600.0,6.0,4.6,1011.1,-5.5,0.0,ENE,0.3,Dongsi,Urban,2015-03-19 00:00:00,3,0,Spring,Lightly Polluted
53017,2015,3,19,1,108.0,244.0,19.0,105.0,1900.0,6.0,4.0,1011.8,-4.2,0.0,ENE,0.6,Dongsi,Urban,2015-03-19 01:00:00,3,0,Spring,Lightly Polluted
53018,2015,3,19,2,123.0,287.0,21.0,110.0,2300.0,7.0,6.0,1012.1,-6.9,0.0,ENE,1.3,Dongsi,Urban,2015-03-19 02:00:00,3,0,Spring,Moderately Polluted
53019,2015,3,19,3,124.0,229.0,23.0,102.0,1800.0,5.0,4.1,1011.7,-6.8,0.0,ESE,0.7,Dongsi,Urban,2015-03-19 03:00:00,3,0,Spring,Moderately Polluted
53020,2015,3,19,4,97.0,174.0,15.0,91.0,1500.0,4.0,4.4,1011.5,-7.4,0.0,W,0.5,Dongsi,Urban,2015-03-19 04:00:00,3,0,Spring,Lightly Polluted
53021,2015,3,19,5,79.0,145.0,14.0,74.0,1100.0,12.0,3.7,1011.9,-7.2,0.0,WNW,0.6,Dongsi,Urban,2015-03-19 05:00:00,3,0,Spring,Lightly Polluted
53022,2015,3,19,6,74.0,149.0,12.0,79.0,1200.0,7.0,2.3,1012.3,-7.1,0.0,E,0.6,Dongsi,Urban,2015-03-19 06:00:00,3,0,Spring,Moderate
53023,2015,3,19,7,83.0,188.0,13.0,93.0,1500.0,4.0,2.9,1013.2,-6.8,0.0,ESE,1.4,Dongsi,Urban,2015-03-19 07:00:00,3,0,Spring,Lightly Polluted
53024,2015,3,19,8,84.0,207.0,13.0,86.0,2700.0,8.0,6.7,1014.1,-5.3,0.0,ENE,0.8,Dongsi,Urban,2015-03-19 08:00:00,3,0,Spring,Lightly Polluted
53025,2015,3,19,9,93.0,226.0,14.0,92.0,1800.0,12.0,9.9,1014.6,-6.5,0.0,NE,1.3,Dongsi,Urban,2015-03-19 09:00:00,3,0,Spring,Lightly Polluted
53026,2015,3,19,10,84.0,241.0,12.0,90.0,1600.0,15.0,12.0,1015.1,-6.9,0.0,E,0.4,Dongsi,Urban,2015-03-19 10:00:00,3,0,Spring,Lightly Polluted
53027,2015,3,19,11,82.0,258.0,11.0,85.0,1500.0,17.0,13.1,1014.8,-7.6,0.0,SSE,0.7,Dongsi,Urban,2015-03-19 11:00:00,3,0,Spring,Lightly Polluted
53028,2015,3,19,12,72.0,284.0,6.0,76.0,1200.0,26.0,15.5,1014.0,-11.1,0.0,NE,1.3,Dongsi,Urban,2015-03-19 12:00:00,3,0,Spring,Moderate
53029,2015,3,19,13,66.0,271.0,6.0,69.0,1200.0,35.0,17.4,1013.1,-12.4,0.0,SW,1.9,Dongsi,Urban,2015-03-19 13:00:00,3,0,Spring,Moderate
53030,2015,3,19,14,64.0,268.0,6.0,64.0,1000.0,43.0,17.9,1012.3,-12.0,0.0,SW,2.0,Dongsi,Urban,2015-03-19 14:00:00,3,0,Spring,Moderate
